lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005690,kənʔmɔʔ,124.367,124.920,0030_doreco_jeha1242_NarrMem10,lpas canʔon yɛʔ bdil ʔamɛŋ dwaʔ knʔmɔʔ,after that I shot siamangs two of them,m001414 m001415 m001416,k -nʔ- mɔʔ,end start ****,,CLF -UNIT- CLF,p019102 p019103 p019104 p019105 p019106 p019107 p019108,k @ n ? m O ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005691,<p:>,124.920,125.859,<p:>,<p:>,<p:>,m001417,<p:>,<p:>,,<p:>,p019109,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005692,lpas,125.859,126.165,0031_doreco_jeha1242_NarrMem10,lpas ʔamɛŋ,after the siamangs,m001418,lpas,****,,after,p019110 p019111 p019112 p019113,l p a s
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005693,ʔamɛŋ,126.165,126.740,0031_doreco_jeha1242_NarrMem10,lpas ʔamɛŋ,after the siamangs,m001419,ʔamɛŋ,****,,siamang,p019114 p019115 p019116 p019117 p019118,? a m E N
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005694,<p:>,126.740,128.300,<p:>,<p:>,<p:>,m001420,<p:>,<p:>,,<p:>,p019119,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005695,haʔamɛŋ,128.300,128.751,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001421 m001422,ha= ʔamɛŋ,**** ****,,Q= siamang,p019120 p019121 p019122 p019123 p019124 p019125 p019126,h a ? a m E N
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005696,<p:>,128.751,128.860,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001423,<p:>,<p:>,,<p:>,p019127,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005697,haʔĩh,128.860,129.174,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001424,haʔĩh,****,,AFF,p019128 p019129 p019130 p019131 p019132,h a ? i~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005698,ʔamɛŋ,129.174,129.490,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001425,ʔamɛŋ,****,,siamang,p019133 p019134 p019135 p019136 p019137,? a m E N
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005699,dwaʔ,129.490,129.641,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001426,dwaʔ,****,,two,p019138 p019139 p019140 p019141,d w a ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005700,kənʔəmɔʔ,129.641,130.134,0032_doreco_jeha1242_NarrMem10,haʔamɛŋ haʔĩh ʔamɛŋ dwaʔ knʔmɔʔ,was it siamangs? yes siamangs two of them,m001427 m001428 m001429,k -nʔ- mɔʔ,end start/end start,,CLF -UNIT- CLF,p019142 p019143 p019144 p019145 p019146 p019147 p019148 p019149,k @ n ? @ m O ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005701,<p:>,130.134,131.960,<p:>,<p:>,<p:>,m001430,<p:>,<p:>,,<p:>,p019150,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005702,yapɛ̃h,131.960,132.433,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001431,yapɛ̃h,****,,1P.EXCL,p019151 p019152 p019153 p019154 p019155,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005703,wek,132.433,132.710,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001432,wek,****,,to.go.back,p019156 p019157 p019158,w e k
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005704,yapɛ̃h,132.710,132.987,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001433,yapɛ̃h,****,,1P.EXCL,p019159 p019160 p019161 p019162 p019163,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005705,<<ui>jɨʔ>,132.987,133.310,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001434,jɨʔ,****,,to.burn,p019164,<<ui>jɨʔ>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005706,<p:>,133.310,134.040,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001435,<p:>,<p:>,,<p:>,p019165,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005707,<<ui>jɨʔ>,134.040,134.325,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001436,jɨʔ,****,,to.burn,p019166,<<ui>jɨʔ>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005708,<<ui>jɨʔ>,134.325,134.570,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001437,jɨʔ,****,,to.burn,p019167,<<ui>jɨʔ>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005709,<<ui>jɨʔ>,134.570,134.746,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001438,jɨʔ,****,,to.burn,p019168,<<ui>jɨʔ>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005710,<<ui>jɨʔ>,134.746,134.967,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001439,jɨʔ,****,,to.burn,p019169,<<ui>jɨʔ>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005711,mnraʔ,134.967,135.400,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001440,mnraʔ,****,,people,p019170 p019171 p019172 p019173 p019174,m n r a ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005712,kɔm,135.400,136.070,0033_doreco_jeha1242_NarrMem10,yapɛ̃h wek yapɛ̃h jɨʔ jɨʔ jɨʔ jɨʔ jɨʔ mnraʔ kɔm,we went back and burnt off the fur burn- burn- burn- burn lots of people,m001441,kɔm,****,,to.be.many,p019175 p019176 p019177,k O m
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005713,<p:>,136.070,136.650,<p:>,<p:>,<p:>,m001442,<p:>,<p:>,,<p:>,p019178,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005714,hagiʔ,136.650,137.101,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001443,hagiʔ,****,,to.share,p019179 p019180 p019181 p019182 p019183,h a g i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005715,<p:>,137.101,137.167,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001444,<p:>,<p:>,,<p:>,p019184,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005716,lɛh,137.167,137.338,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001445,lɛh,****,,EMP,p019185 p019186 p019187,l E h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005717,baʔũn,137.338,137.698,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001446 m001447,ba= ʔũn,**** ****,,GOAL= DEM,p019188 p019189 p019190 p019191 p019192,b a ? u~ n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005718,hagiʔ,137.698,138.051,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001448,hagiʔ,****,,to.share,p019193 p019194 p019195 p019196 p019197,h a g i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005719,baʔũn,138.051,138.408,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001449 m001450,ba= ʔũn,**** ****,,GOAL= DEM,p019198 p019199 p019200 p019201 p019202,b a ? u~ n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005720,hagiʔ,138.408,138.659,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001451,hagiʔ,****,,to.share,p019203 p019204 p019205 p019206 p019207,h a g i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005721,baʔũn,138.659,139.056,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001452 m001453,ba= ʔũn,**** ****,,GOAL= DEM,p019208 p019209 p019210 p019211 p019212,b a ? u~ n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005722,<p:>,139.056,139.170,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001454,<p:>,<p:>,,<p:>,p019213,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005723,hagiʔ,139.170,139.400,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001455,hagiʔ,****,,to.share,p019214 p019215 p019216 p019217 p019218,h a g i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005724,baʔũn,139.400,139.698,0034_doreco_jeha1242_NarrMem10,hagiʔ lɛh baʔũn hagiʔ baʔũn hagiʔ baʔũn hagiʔ baʔũn,share there share there share there share there,m001456 m001457,ba= ʔũn,**** ****,,GOAL= DEM,p019219 p019220 p019221 p019222 p019223,b a ? u~ n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005725,<p:>,139.698,140.750,<p:>,<p:>,<p:>,m001458,<p:>,<p:>,,<p:>,p019224,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005726,dyɛʔ,140.750,141.126,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001459 m001460,d= yɛʔ,**** ****,,CONTR= 1S,p019225 p019226 p019227 p019228,d j E ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005727,<p:>,141.126,141.530,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001461,<p:>,<p:>,,<p:>,p019229,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005728,dyɛʔ,141.530,141.830,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001462 m001463,d= yɛʔ,**** ****,,CONTR= 1S,p019230 p019231 p019232 p019233,d j E ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005729,bəlɨʔ,141.830,142.260,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001464,blɨʔ,****,,upper.leg,p019234 p019235 p019236 p019237 p019238,b @ l 1 ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005730,ʔoʔ,142.260,142.510,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001465,ʔoʔ,****,,3S,p019239 p019240 p019241,? o ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005731,<p:>,142.510,142.956,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001466,<p:>,<p:>,,<p:>,p019242,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005732,<<fs>kɛn>,142.956,143.320,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001467,****,****,,****,p019243,<<fs>kɛn>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005733,<p:>,143.320,143.513,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001468,<p:>,<p:>,,<p:>,p019244,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005734,<<fs>>,143.513,143.796,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001469,****,****,,****,p019245,<<fs>>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005735,<p:>,143.796,144.114,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001470,<p:>,<p:>,,<p:>,p019246,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005736,pɛ̃w,144.114,144.391,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001471,pɛ̃w,****,,other,p019247 p019248 p019249,p E~ w
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005737,kɛn,144.391,144.704,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001472,kɛn,****,,CLF,p019250 p019251 p019252,k E n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005738,<p:>,144.704,145.578,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001473,<p:>,<p:>,,<p:>,p019253,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005739,klapəh,145.578,146.045,0035_doreco_jeha1242_NarrMem10,dyɛʔ dyɛʔ blɨʔ ʔoʔ pɛ̃w kɛn klapəh,I got its upper leg another person got a shoulder,m001474,klapəh,****,,shoulder,p019254 p019255 p019256 p019257 p019258 p019259,k l a p @ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005740,<p:>,146.045,147.660,<p:>,<p:>,<p:>,m001475,<p:>,<p:>,,<p:>,p019260,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005741,yapɛ̃h,147.660,148.191,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001476,yapɛ̃h,****,,1P.EXCL,p019261 p019262 p019263 p019264 p019265,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005742,gey,148.191,148.526,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001477,gey,****,,to.eat,p019266 p019267 p019268,g e j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005743,lɛh,148.526,148.779,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001478,lɛh,****,,EMP,p019269 p019270 p019271,l E h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005744,kton,148.779,149.153,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001479 m001480,k= ton,**** ****,,LOC= DEM,p019272 p019273 p019274 p019275,k t o n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005745,<p:>,149.153,149.435,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001481,<p:>,<p:>,,<p:>,p019276,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005746,gygeygey,149.435,150.087,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001482 m001483 m001484,gy~ gey~ gey,**** **** ****,,IMPF~ CONT~ to.eat,p019277 p019278 p019279 p019280 p019281 p019282 p019283 p019284,g j g e j g e j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005747,gy,150.087,150.345,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001485,****,****,,****,p019285 p019286,g j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005748,<p:>,150.345,151.334,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001486,<p:>,<p:>,,<p:>,p019287,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005749,pgoh,151.334,151.757,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001487,pgoh,****,,to.boil,p019288 p019289 p019290 p019291,p g o h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005750,<p:>,151.757,152.462,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001488,<p:>,<p:>,,<p:>,p019292,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005751,masaʔ,152.462,152.880,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001489,masaʔ,****,,to.cook,p019293 p019294 p019295 p019296 p019297,m a s a ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005752,nasiʔ,152.880,153.310,0036_doreco_jeha1242_NarrMem10,yapɛ̃h gey lɛh kton gygeygey pgoh masaʔ nasiʔ,we ate there kept on eating boiling boiled rice,m001490,nasiʔ,****,,rice,p019298 p019299 p019300 p019301 p019302,n a s i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005753,<p:>,153.310,154.690,<p:>,<p:>,<p:>,m001491,<p:>,<p:>,,<p:>,p019303,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005754,yapɛ̃h,154.690,154.990,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001492,yapɛ̃h,****,,1P.EXCL,p019304 p019305 p019306 p019307 p019308,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005755,geygey,154.990,155.650,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001493 m001494,gey~ gey,**** ****,,CONT~ to.eat,p019309 p019310 p019311 p019312 p019313 p019314,g e j g e j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005756,pagiʔ,155.650,155.953,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001495,pagiʔ,****,,morning,p019315 p019316 p019317 p019318 p019319,p a g i ?
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005757,ʔənuy,155.953,156.290,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001496,ʔnuy,****,,IMM.FUT,p019320 p019321 p019322 p019323 p019324,? @ n u j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005758,yapɛ̃h,156.290,156.580,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001497,yapɛ̃h,****,,1P.EXCL,p019325 p019326 p019327 p019328 p019329,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005759,kɛc,156.580,156.838,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001498,kɛc,****,,to.cut,p019330 p019331 p019332,k E c
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005760,wel,156.838,156.970,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001499,wel,****,,again,p019333 p019334 p019335,w e l
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005761,baʔawɛy,156.970,157.416,0037_doreco_jeha1242_NarrMem10,yapɛ̃h geygey pagiʔ ʔnuy yapɛ̃h kɛc wel baʔawɛy,"we finished eating ""tomorrow morning we'll collect rattan again""",m001500 m001501,ba= ʔawɛy,**** ****,,GOAL= rattan,p019336 p019337 p019338 p019339 p019340 p019341 p019342,b a ? a w E j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005762,<p:>,157.416,158.790,<p:>,<p:>,<p:>,m001502,<p:>,<p:>,,<p:>,p019343,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005763,brɨy,158.790,159.110,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001503,brɨy,****,,late.afternoon,p019344 p019345 p019346 p019347,b r 1 j
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005764,ton,159.110,159.460,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001504,ton,****,,DEM,p019348 p019349 p019350,t o n
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005765,yapɛ̃h,159.460,159.952,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001505,yapɛ̃h,****,,1P.EXCL,p019351 p019352 p019353 p019354 p019355,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005766,<p:>,159.952,160.160,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001506,<p:>,<p:>,,<p:>,p019356,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005767,cɨp,160.160,160.520,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001507,cɨp,****,,to.go,p019357 p019358 p019359,c 1 p
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005768,wel,160.520,160.876,0038_doreco_jeha1242_NarrMem10,brɨy ton yapɛ̃h cɨp wel,late that afternoon we left again,m001508,wel,****,,again,p019360 p019361 p019362,w e l
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005769,<p:>,160.876,162.950,<p:>,<p:>,<p:>,m001509,<p:>,<p:>,,<p:>,p019363,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005770,cɨp,162.950,163.198,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001510,cɨp,****,,to.go,p019364 p019365 p019366,c 1 p
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005771,cɨp,163.198,163.447,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001511,cɨp,****,,to.go,p019367 p019368 p019369,c 1 p
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005772,cɨp,163.447,163.660,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001512,cɨp,****,,to.go,p019370 p019371 p019372,c 1 p
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005773,cɨp,163.660,163.810,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001513,cɨp,****,,to.go,p019373 p019374 p019375,c 1 p
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005774,wel,163.810,164.050,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001514,wel,****,,again,p019376 p019377 p019378,w e l
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005775,yapɛ̃h,164.050,164.516,0039_doreco_jeha1242_NarrMem10,cɨp cɨp cɨp cɨp wel yapɛ̃h,walked walked walked walked we did,m001515,yapɛ̃h,****,,1P.EXCL,p019379 p019380 p019381 p019382 p019383,j a p E~ h
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005776,<p:>,164.516,165.840,<p:>,<p:>,<p:>,m001516,<p:>,<p:>,,<p:>,p019384,<p:>
jeha1242,doreco_jeha1242_NarrMem10,core,CP,w005777,mɛy,165.840,165.990,0040_doreco_jeha1242_NarrMem10,mɛy ʔayoʔ mamɛy kpay jumpaʔ kɛy bagɛn,what is that? what is it that you saw? what a monitor!,m001517,mɛy,****,,what,p019385 p019386 p019387,m E j
